Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Channel,Postal Code,Product ID,Sales,Quantity,Unit Cost,,
5069,CA-2014-124478,8-8-2014,8-12-2014,Standard Class,MA-17560,Home Office,48183,TEC-CO-10001571,549.99,1,274.995,,
5070,CA-2014-124478,8-8-2014,8-12-2014,Standard Class,MA-17560,Home Office,48183,OFF-AP-10002495,167.535,3,43.435,,
5071,CA-2014-124478,8-8-2014,8-12-2014,Standard Class,MA-17560,Home Office,48183,OFF-EN-10002500,38.34,3,7.029,,
5072,CA-2014-124478,8-8-2014,8-12-2014,Standard Class,MA-17560,Home Office,48183,FUR-FU-10002088,53.88,6,5.2084,,
5073,CA-2014-124478,8-8-2014,8-12-2014,Standard Class,MA-17560,Home Office,48183,TEC-PH-10001128,299.98,2,107.9928,,
8955,CA-2014-156790,8-8-2014,8-10-2014,Second Class,VG-21790,Consumer,32216,FUR-BO-10000468,155.456,4,40.8072,,
3773,CA-2014-115357,8-6-2014,8-11-2014,Second Class,RF-19735,Consumer,29203,TEC-AC-10000023,62.91,3,13.4208,,
8544,CA-2014-137575,8-6-2014,8-11-2014,Standard Class,TB-21625,Consumer,10035,TEC-AC-10004571,199.98,2,57.9942,,
172,CA-2014-118962,8-5-2014,8-9-2014,Standard Class,CS-12130,Consumer,90004,OFF-PA-10000659,20.94,3,3.6994,,
173,CA-2014-118962,8-5-2014,8-9-2014,Standard Class,CS-12130,Consumer,90004,OFF-PA-10001144,110.96,2,28.8496,,
174,CA-2014-118962,8-5-2014,8-9-2014,Standard Class,CS-12130,Consumer,90004,FUR-CH-10003817,340.144,7,45.555,,
5358,CA-2014-150490,8-5-2014,8-11-2014,Standard Class,SS-20590,Consumer,94122,TEC-AC-10004510,16.36,1,14.724,,
5359,CA-2014-150490,8-5-2014,8-11-2014,Standard Class,SS-20590,Consumer,94122,OFF-ST-10000321,15.78,2,7.5744,,
5360,CA-2014-150490,8-5-2014,8-11-2014,Standard Class,SS-20590,Consumer,94122,OFF-AR-10004602,45.98,2,16.5528,,
5865,US-2014-117968,8-5-2014,8-7-2014,Second Class,RS-19420,Corporate,6450,OFF-AP-10002765,79.47,3,19.0728,,
5866,US-2014-117968,8-5-2014,8-7-2014,Second Class,RS-19420,Corporate,6450,OFF-AR-10004165,4.56,2,1.2768,,
5867,US-2014-117968,8-5-2014,8-7-2014,Second Class,RS-19420,Corporate,6450,FUR-CH-10002335,1133.35,5,167.7358,,
6457,CA-2014-110065,8-5-2014,8-11-2014,Standard Class,SP-20650,Corporate,10009,TEC-PH-10002468,135.99,1,99.2727,,
6458,CA-2014-110065,8-5-2014,8-11-2014,Standard Class,SP-20650,Corporate,10009,OFF-AR-10004165,15.96,7,1.2768,,
8894,CA-2014-124723,8-5-2014,8-12-2014,Standard Class,GZ-14470,Consumer,77590,FUR-TA-10001307,489.23,2,223.648,,
1376,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,OFF-AP-10003590,1089.75,3,261.54,,
1377,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,OFF-PA-10000806,447.84,8,28.5498,,
1378,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,OFF-AR-10000896,16.4,5,2.4272,,
1379,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,TEC-PH-10002310,399.96,5,72.9927,,
1380,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,OFF-ST-10002289,158.9,5,30.191,,
1381,CA-2014-126361,8-4-2014,8-9-2014,Second Class,VD-21670,Consumer,84062,OFF-BI-10002852,13.184,1,8.4048,,
9157,CA-2014-134215,8-4-2014,8-8-2014,Standard Class,ML-17395,Corporate,4401,OFF-AP-10001271,101.96,2,37.2154,,
9158,CA-2014-134215,8-4-2014,8-8-2014,Standard Class,ML-17395,Corporate,4401,OFF-PA-10004353,259.74,13,10.3896,,
9159,CA-2014-134215,8-4-2014,8-8-2014,Standard Class,ML-17395,Corporate,4401,TEC-AC-10002473,255.42,9,16.7442,,
202,CA-2014-133690,8-3-2014,8-5-2014,First Class,BS-11755,Consumer,80219,FUR-TA-10004289,218.75,2,190.3125,,
203,CA-2014-133690,8-3-2014,8-5-2014,First Class,BS-11755,Consumer,80219,OFF-AP-10003622,2.6,1,2.3075,,
856,CA-2014-125612,8-3-2014,8-8-2014,Standard Class,BK-11260,Consumer,10035,OFF-PA-10001019,39.96,2,10.5894,,
857,CA-2014-125612,8-3-2014,8-8-2014,Standard Class,BK-11260,Consumer,10035,OFF-SU-10002537,102.3,10,7.5702,,
858,CA-2014-125612,8-3-2014,8-8-2014,Standard Class,BK-11260,Consumer,10035,OFF-ST-10003221,21.36,2,7.7964,,
3156,CA-2014-128986,8-3-2014,8-5-2014,Second Class,GH-14410,Home Office,85301,OFF-PA-10001289,93.024,3,19.7676,,
6173,US-2014-106299,8-2-2014,8-8-2014,Standard Class,NZ-18565,Home Office,65807,OFF-BI-10001758,26.7,5,2.8302,,
6174,US-2014-106299,8-2-2014,8-8-2014,Standard Class,NZ-18565,Home Office,65807,TEC-AC-10003237,21.2,2,6.042,,
6175,US-2014-106299,8-2-2014,8-8-2014,Standard Class,NZ-18565,Home Office,65807,OFF-ST-10002011,838.38,2,306.0087,,
1838,CA-2014-117345,8-1-2014,8-5-2014,Standard Class,BF-10975,Corporate,28205,OFF-LA-10000240,17.544,3,3.8743,,
1839,CA-2014-117345,8-1-2014,8-5-2014,Standard Class,BF-10975,Corporate,28205,FUR-FU-10000629,44.128,4,7.9982,,
1840,CA-2014-117345,8-1-2014,8-5-2014,Standard Class,BF-10975,Corporate,28205,OFF-AP-10001005,62.92,1,52.6955,,
1841,CA-2014-117345,8-1-2014,8-5-2014,Standard Class,BF-10975,Corporate,28205,OFF-PA-10002377,78.304,2,24.47,,
2173,CA-2014-152296,8-1-2014,8-3-2014,First Class,IL-15100,Consumer,94122,OFF-BI-10004506,19.752,3,4.2796,,
2411,CA-2014-162684,8-1-2014,8-6-2014,Standard Class,AS-10630,Home Office,19120,OFF-FA-10000992,5.68,2,1.8815,,
5162,CA-2014-111192,7-30-2014,8-5-2014,Standard Class,TS-21430,Corporate,98103,FUR-BO-10002916,1367.84,8,138.4938,,
5687,CA-2014-131541,7-28-2014,7-28-2014,Same Day,CK-12205,Consumer,32712,OFF-FA-10000621,14.32,5,1.8258,,
5688,CA-2014-131541,7-28-2014,7-28-2014,Same Day,CK-12205,Consumer,32712,FUR-FU-10003623,129.888,6,19.4832,,
5689,CA-2014-131541,7-28-2014,7-28-2014,Same Day,CK-12205,Consumer,32712,OFF-EN-10000781,48.944,7,4.6322,,
3866,CA-2014-124709,7-27-2014,7-29-2014,Second Class,GW-14605,Consumer,94122,TEC-AC-10002842,238,2,99.96,,
4580,US-2014-150126,7-27-2014,8-2-2014,Standard Class,AS-10045,Corporate,10035,OFF-PA-10002709,65.78,11,3.0498,,
8888,CA-2014-169642,7-27-2014,7-30-2014,Second Class,BB-10990,Corporate,90036,OFF-ST-10002574,276.28,2,138.14,,
2344,US-2014-155894,7-26-2014,7-30-2014,Second Class,CL-11890,Consumer,60623,OFF-ST-10004804,123.552,3,50.9652,,
3838,CA-2014-126760,7-26-2014,8-2-2014,Standard Class,KM-16720,Consumer,89031,TEC-PH-10001363,911.984,2,398.993,,
3839,CA-2014-126760,7-26-2014,8-2-2014,Standard Class,KM-16720,Consumer,89031,FUR-CH-10003312,674.352,3,261.3114,,
3840,CA-2014-126760,7-26-2014,8-2-2014,Standard Class,KM-16720,Consumer,89031,FUR-FU-10004018,134.01,9,10.8697,,
3841,CA-2014-126760,7-26-2014,8-2-2014,Standard Class,KM-16720,Consumer,89031,TEC-AC-10004814,170.97,3,33.6241,,
6423,CA-2014-159121,7-26-2014,8-1-2014,Standard Class,JO-15145,Corporate,84020,TEC-AC-10002006,111.93,7,11.0331,,
7341,CA-2014-116190,7-26-2014,8-1-2014,Standard Class,SG-20470,Consumer,30318,FUR-CH-10000553,67.88,2,24.7762,,
7342,CA-2014-116190,7-26-2014,8-1-2014,Standard Class,SG-20470,Consumer,30318,OFF-LA-10002762,162.89,13,6.6409,,
7343,CA-2014-116190,7-26-2014,8-1-2014,Standard Class,SG-20470,Consumer,30318,FUR-FU-10000719,25.71,3,5.4848,,
9775,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,OFF-BI-10004995,2177.584,8,734.9346,,
9776,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,FUR-FU-10004666,17.496,3,9.1854,,
9777,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,OFF-BI-10001524,16.784,4,10.9096,,
9778,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,TEC-AC-10002076,431.136,9,50.898,,
9779,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,OFF-BI-10001679,8.88,5,4.44,,
9780,CA-2014-169019,7-26-2014,7-30-2014,Standard Class,LF-17185,Consumer,78207,OFF-AP-10003281,4.836,2,8.463,,
2505,CA-2014-143917,7-25-2014,7-27-2014,Second Class,KL-16645,Consumer,94122,OFF-ST-10001228,53.72,4,9.6696,,
2506,CA-2014-143917,7-25-2014,7-27-2014,Second Class,KL-16645,Consumer,94122,OFF-SU-10000151,8187.65,5,1572.0288,,
2507,CA-2014-143917,7-25-2014,7-27-2014,Second Class,KL-16645,Consumer,94122,FUR-FU-10004351,77.92,8,5.4544,,
3647,CA-2014-146528,7-25-2014,7-27-2014,Second Class,VF-21715,Home Office,90045,OFF-PA-10002195,6.48,1,3.3048,,
3648,CA-2014-146528,7-25-2014,7-27-2014,Second Class,VF-21715,Home Office,90045,OFF-SU-10002522,15.52,4,2.7548,,
373,US-2014-119137,7-23-2014,7-27-2014,Standard Class,AG-10900,Consumer,85705,OFF-BI-10001982,8.16,5,2.7744,,
374,US-2014-119137,7-23-2014,7-27-2014,Standard Class,AG-10900,Consumer,85705,TEC-AC-10003911,1023.936,8,105.5934,,
375,US-2014-119137,7-23-2014,7-27-2014,Standard Class,AG-10900,Consumer,85705,OFF-AR-10000658,9.24,1,8.316,,
376,US-2014-119137,7-23-2014,7-27-2014,Standard Class,AG-10900,Consumer,85705,TEC-AC-10002076,479.04,10,50.898,,
7411,CA-2014-103058,7-23-2014,7-24-2014,First Class,AG-10270,Consumer,10011,TEC-AC-10001314,99.98,2,45.9908,,
9422,CA-2014-145254,7-23-2014,7-27-2014,Standard Class,NC-18535,Corporate,94122,TEC-PH-10000441,604.752,6,90.7128,,
9423,CA-2014-145254,7-23-2014,7-27-2014,Standard Class,NC-18535,Corporate,94122,OFF-SU-10004664,40.7,5,5.7794,,
9424,CA-2014-145254,7-23-2014,7-27-2014,Standard Class,NC-18535,Corporate,94122,TEC-PH-10004531,302.376,3,88.193,,
9425,CA-2014-145254,7-23-2014,7-27-2014,Standard Class,NC-18535,Corporate,94122,TEC-AC-10002167,45,3,13.35,,
483,CA-2014-127691,7-22-2014,7-27-2014,Standard Class,EM-14065,Consumer,10024,OFF-AR-10002053,5.96,2,2.1456,,
484,CA-2014-127691,7-22-2014,7-27-2014,Standard Class,EM-14065,Consumer,10024,TEC-AC-10002567,159.98,2,51.1936,,
7167,CA-2014-117464,7-22-2014,7-24-2014,Second Class,NP-18325,Consumer,94122,OFF-AR-10003190,11.52,4,2.0736,,
7168,CA-2014-117464,7-22-2014,7-24-2014,Second Class,NP-18325,Consumer,94122,FUR-CH-10000155,717.72,3,215.316,,
7169,CA-2014-117464,7-22-2014,7-24-2014,Second Class,NP-18325,Consumer,94122,OFF-ST-10003058,236.5,10,16.7915,,
7170,CA-2014-117464,7-22-2014,7-24-2014,Second Class,NP-18325,Consumer,94122,FUR-TA-10004767,170.352,3,50.3958,,
9484,CA-2014-122679,7-22-2014,7-28-2014,Standard Class,AB-10255,Home Office,90008,OFF-AR-10004757,19.68,6,2.1976,,
9675,US-2014-164644,7-22-2014,7-24-2014,Second Class,JL-15850,Consumer,77095,OFF-ST-10003123,26.632,1,25.3004,,
1871,CA-2014-116932,7-21-2014,7-25-2014,Standard Class,ME-18010,Corporate,94122,OFF-AR-10002067,99.2,5,14.6816,,
1872,CA-2014-116932,7-21-2014,7-25-2014,Standard Class,ME-18010,Corporate,94122,FUR-CH-10001215,801.568,2,375.735,,
1873,CA-2014-116932,7-21-2014,7-25-2014,Standard Class,ME-18010,Corporate,94122,FUR-TA-10004175,272.848,1,245.5632,,
8022,CA-2014-129189,7-21-2014,7-25-2014,Standard Class,HM-14860,Corporate,75217,OFF-AP-10000124,4.992,3,5.9904,,
8023,CA-2014-129189,7-21-2014,7-25-2014,Standard Class,HM-14860,Corporate,75217,OFF-EN-10003567,87.92,5,11.6494,,
8024,CA-2014-129189,7-21-2014,7-25-2014,Standard Class,HM-14860,Corporate,75217,FUR-CH-10004997,657.93,5,150.384,,
8025,CA-2014-129189,7-21-2014,7-25-2014,Standard Class,HM-14860,Corporate,75217,OFF-BI-10000494,1.044,1,2.871,,
8481,CA-2014-109890,7-21-2014,7-27-2014,Standard Class,PG-18820,Consumer,68104,TEC-PH-10004100,35.98,2,12.9528,,
3076,CA-2014-143903,7-20-2014,7-24-2014,Standard Class,KM-16375,Home Office,75217,OFF-ST-10003306,342.864,3,101.4306,,
3077,CA-2014-143903,7-20-2014,7-24-2014,Standard Class,KM-16375,Home Office,75217,FUR-FU-10003724,16.74,5,6.1938,,
3078,CA-2014-143903,7-20-2014,7-24-2014,Standard Class,KM-16375,Home Office,75217,FUR-CH-10002024,981.372,2,560.784,,
4395,CA-2014-142965,7-20-2014,7-20-2014,Same Day,SW-20245,Consumer,45503,OFF-ST-10002583,25.984,1,31.1808,,
4396,CA-2014-142965,7-20-2014,7-20-2014,Same Day,SW-20245,Consumer,45503,OFF-BI-10000977,27.36,3,16.416,,
5969,CA-2014-141726,7-20-2014,7-22-2014,First Class,CC-12145,Consumer,92105,OFF-PA-10000418,104.85,1,54.522,,
5970,CA-2014-141726,7-20-2014,7-22-2014,First Class,CC-12145,Consumer,92105,OFF-BI-10001982,8.704,2,2.7744,,
5971,CA-2014-141726,7-20-2014,7-22-2014,First Class,CC-12145,Consumer,92105,OFF-PA-10002230,19.92,4,2.5398,,
5972,CA-2014-141726,7-20-2014,7-22-2014,First Class,CC-12145,Consumer,92105,FUR-FU-10003577,43.02,3,9.1776,,
7229,CA-2014-157546,7-20-2014,7-22-2014,First Class,RD-19720,Consumer,94122,OFF-BI-10002498,89.712,6,9.9057,,
7230,CA-2014-157546,7-20-2014,7-22-2014,First Class,RD-19720,Consumer,94122,OFF-PA-10004569,22.83,3,4.0333,,
8130,CA-2014-127866,7-20-2014,7-23-2014,First Class,JD-15895,Corporate,92503,TEC-AC-10000023,41.94,2,13.4208,,
8131,CA-2014-127866,7-20-2014,7-23-2014,First Class,JD-15895,Corporate,92503,OFF-PA-10003971,11.96,2,3.0498,,
8132,CA-2014-127866,7-20-2014,7-23-2014,First Class,JD-15895,Corporate,92503,OFF-AR-10003481,13.12,4,2.3288,,
8133,CA-2014-127866,7-20-2014,7-23-2014,First Class,JD-15895,Corporate,92503,OFF-ST-10001490,535.41,3,124.929,,
3354,US-2014-150434,7-19-2014,7-24-2014,Standard Class,CA-12310,Corporate,6010,TEC-PH-10000895,359.98,2,133.1926,,
3355,US-2014-150434,7-19-2014,7-24-2014,Standard Class,CA-12310,Corporate,6010,FUR-TA-10004152,70.56,1,74.592,,
3356,US-2014-150434,7-19-2014,7-24-2014,Standard Class,CA-12310,Corporate,6010,OFF-BI-10003694,20.88,2,5.6376,,
3357,US-2014-150434,7-19-2014,7-24-2014,Standard Class,CA-12310,Corporate,6010,OFF-BI-10002160,3.81,1,1.9812,,
5589,CA-2014-168158,7-19-2014,7-24-2014,Standard Class,EM-14140,Home Office,59405,OFF-BI-10001759,6.096,2,1.9431,,
2103,CA-2014-123295,7-18-2014,7-18-2014,Same Day,AH-10120,Home Office,85705,FUR-CH-10002372,259.136,4,71.2624,,
9030,CA-2014-138198,7-18-2014,7-23-2014,Standard Class,JL-15130,Consumer,10801,OFF-BI-10002103,13.904,2,4.6926,,
3270,CA-2014-115980,7-15-2014,7-19-2014,Standard Class,VW-21775,Corporate,57103,TEC-AC-10003709,2.97,3,0.5544,,
3271,CA-2014-115980,7-15-2014,7-19-2014,Standard Class,VW-21775,Corporate,57103,OFF-FA-10000304,6.54,3,1.2862,,
2207,US-2014-103905,7-14-2014,7-20-2014,Standard Class,AW-10930,Home Office,60505,OFF-BI-10001098,29.932,7,10.9038,,
2208,US-2014-103905,7-14-2014,7-20-2014,Standard Class,AW-10930,Home Office,60505,TEC-PH-10001552,38.272,4,8.6112,,
2996,US-2014-150532,7-14-2014,7-21-2014,Standard Class,PB-19150,Consumer,85023,OFF-ST-10000760,55.92,5,9.9258,,
6932,CA-2014-164182,7-14-2014,7-18-2014,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002070,13.494,1,15.743,,
6933,CA-2014-164182,7-14-2014,7-18-2014,Standard Class,ST-20530,Consumer,19140,TEC-PH-10002583,23.988,2,18.9905,,
6934,CA-2014-164182,7-14-2014,7-18-2014,Standard Class,ST-20530,Consumer,19140,FUR-FU-10001057,31.984,2,15.3923,,
6935,CA-2014-164182,7-14-2014,7-18-2014,Standard Class,ST-20530,Consumer,19140,OFF-AR-10001044,41.584,2,18.4529,,
7624,CA-2014-124464,7-14-2014,7-20-2014,Standard Class,SS-20515,Home Office,19711,OFF-AP-10000576,39.48,1,28.4256,,
8053,CA-2014-109904,7-14-2014,7-17-2014,Second Class,BF-10975,Corporate,10009,OFF-AR-10004999,17.94,3,4.485,,
4552,US-2014-165862,7-13-2014,7-17-2014,Standard Class,GK-14620,Corporate,90049,FUR-TA-10002855,351.216,3,115.6086,,
338,CA-2014-129924,7-12-2014,7-17-2014,Standard Class,AC-10420,Corporate,94122,OFF-BI-10003314,7.712,2,2.4582,,
339,CA-2014-129924,7-12-2014,7-17-2014,Standard Class,AC-10420,Corporate,94122,FUR-TA-10004575,698.352,3,238.6036,,
1221,CA-2014-110184,7-12-2014,7-16-2014,Standard Class,BF-11170,Home Office,90036,OFF-ST-10000107,249.75,9,22.755,,
1222,CA-2014-110184,7-12-2014,7-16-2014,Standard Class,BF-11170,Home Office,90036,TEC-PH-10000439,255.936,8,28.3929,,
2982,CA-2014-131310,7-12-2014,7-18-2014,Standard Class,CL-12565,Consumer,98115,FUR-CH-10001797,123.136,4,27.3208,,
2983,CA-2014-131310,7-12-2014,7-18-2014,Standard Class,CL-12565,Consumer,98115,OFF-BI-10003094,11.264,4,1.8656,,
7399,CA-2014-124807,7-12-2014,7-15-2014,Second Class,ME-17725,Consumer,60610,OFF-PA-10001526,35.856,9,2.5398,,
7400,CA-2014-124807,7-12-2014,7-15-2014,Second Class,ME-17725,Consumer,60610,TEC-AC-10002857,23.84,4,5.1405,,
8314,CA-2014-161508,7-12-2014,7-16-2014,Standard Class,PV-18985,Home Office,77573,FUR-CH-10002126,512.358,3,175.6656,,
8315,CA-2014-161508,7-12-2014,7-16-2014,Standard Class,PV-18985,Home Office,77573,OFF-FA-10001561,3.488,2,1.4606,,
8316,CA-2014-161508,7-12-2014,7-16-2014,Standard Class,PV-18985,Home Office,77573,OFF-AR-10003158,22.288,7,2.6268,,
8317,CA-2014-161508,7-12-2014,7-16-2014,Standard Class,PV-18985,Home Office,77573,OFF-PA-10001804,16.032,3,3.4736,,
1029,CA-2014-163552,7-11-2014,7-15-2014,Standard Class,LA-16780,Corporate,7601,OFF-PA-10000474,177.2,5,18.7832,,
1030,CA-2014-163552,7-11-2014,7-15-2014,Standard Class,LA-16780,Corporate,7601,TEC-PH-10003885,197.97,3,46.8529,,
1031,CA-2014-163552,7-11-2014,7-15-2014,Standard Class,LA-16780,Corporate,7601,FUR-CH-10003379,854.94,3,213.735,,
1032,CA-2014-163552,7-11-2014,7-15-2014,Standard Class,LA-16780,Corporate,7601,FUR-FU-10000629,124.11,9,7.9982,,
1033,CA-2014-163552,7-11-2014,7-15-2014,Standard Class,LA-16780,Corporate,7601,OFF-LA-10001175,14.4,5,1.4688,,
5801,CA-2014-123225,7-11-2014,7-14-2014,First Class,MN-17935,Consumer,79907,TEC-PH-10000895,575.968,4,133.1926,,
5802,CA-2014-123225,7-11-2014,7-14-2014,First Class,MN-17935,Consumer,79907,OFF-PA-10000552,10.368,2,3.3696,,
6335,CA-2014-133305,7-11-2014,7-15-2014,Standard Class,MH-17455,Consumer,10011,OFF-PA-10001970,49.12,4,6.5084,,
6336,CA-2014-133305,7-11-2014,7-15-2014,Standard Class,MH-17455,Consumer,10011,OFF-BI-10002954,18.28,5,2.3764,,
9934,CA-2014-166555,7-11-2014,7-14-2014,First Class,JK-15205,Consumer,14304,TEC-PH-10004912,164.85,3,39.0145,,
3367,CA-2014-165379,7-9-2014,7-15-2014,Standard Class,BM-11650,Corporate,75217,OFF-PA-10003072,10.368,2,3.3696,,
3368,CA-2014-165379,7-9-2014,7-15-2014,Standard Class,BM-11650,Corporate,75217,OFF-PA-10002245,14.352,3,3.289,,
8173,CA-2014-114125,7-9-2014,7-13-2014,Standard Class,GH-14410,Home Office,90049,OFF-LA-10004559,2.88,1,1.4688,,
8174,CA-2014-114125,7-9-2014,7-13-2014,Standard Class,GH-14410,Home Office,90049,OFF-BI-10003291,41.904,6,4.6269,,
8175,CA-2014-114125,7-9-2014,7-13-2014,Standard Class,GH-14410,Home Office,90049,OFF-ST-10001505,23.92,4,4.9634,,
9243,CA-2014-113271,7-9-2014,7-14-2014,Standard Class,DS-13030,Home Office,94122,OFF-BI-10002609,14.304,6,1.6092,,
9244,CA-2014-113271,7-9-2014,7-14-2014,Standard Class,DS-13030,Home Office,94122,FUR-BO-10004218,119.833,1,112.784,,
9245,CA-2014-113271,7-9-2014,7-14-2014,Standard Class,DS-13030,Home Office,94122,OFF-AR-10003251,5.56,2,1.668,,
9246,CA-2014-113271,7-9-2014,7-14-2014,Standard Class,DS-13030,Home Office,94122,OFF-PA-10002365,32.4,5,3.3696,,
4780,CA-2014-150301,7-8-2014,7-10-2014,First Class,MH-18025,Consumer,14215,FUR-CH-10002647,63.882,1,53.235,,
6288,CA-2014-100090,7-8-2014,7-12-2014,Standard Class,EB-13705,Corporate,94122,FUR-TA-10003715,502.488,3,196.8078,,
6289,CA-2014-100090,7-8-2014,7-12-2014,Standard Class,EB-13705,Corporate,94122,OFF-BI-10001597,196.704,6,21.3096,,
4398,US-2014-138758,7-7-2014,7-11-2014,Standard Class,JL-15835,Consumer,19120,FUR-CH-10002880,172.186,2,109.4611,,
4399,US-2014-138758,7-7-2014,7-11-2014,Standard Class,JL-15835,Consumer,19120,FUR-FU-10003039,69.008,2,28.4658,,
1550,CA-2014-134278,7-6-2014,7-8-2014,First Class,EP-13915,Consumer,10011,TEC-CO-10001046,559.992,1,384.9945,,
6846,CA-2014-147543,7-6-2014,7-12-2014,Standard Class,BC-11125,Home Office,92020,FUR-CH-10000155,478.48,2,215.316,,
686,CA-2014-157784,7-5-2014,7-8-2014,First Class,MC-17845,Consumer,39212,TEC-AC-10003911,479.97,3,105.5934,,
687,CA-2014-157784,7-5-2014,7-8-2014,First Class,MC-17845,Consumer,39212,OFF-LA-10001934,14.62,2,3.8743,,
688,CA-2014-157784,7-5-2014,7-8-2014,First Class,MC-17845,Consumer,39212,OFF-PA-10000304,19.44,3,3.3696,,
1356,US-2014-160444,7-5-2014,7-5-2014,Same Day,DC-12850,Consumer,77036,OFF-ST-10001522,220.776,3,88.3104,,
1357,US-2014-160444,7-5-2014,7-5-2014,Same Day,DC-12850,Consumer,77036,OFF-ST-10000563,281.424,11,28.782,,
3791,CA-2014-107139,7-5-2014,7-11-2014,Standard Class,DP-13390,Home Office,90004,OFF-BI-10001670,180.96,6,18.85,,
3885,CA-2014-152849,7-5-2014,7-12-2014,Standard Class,DW-13195,Corporate,37918,OFF-AR-10002833,4.368,3,1.3286,,
5437,CA-2014-103317,7-5-2014,7-8-2014,First Class,DM-13525,Corporate,32137,FUR-FU-10001591,19.52,2,7.076,,
5438,CA-2014-103317,7-5-2014,7-8-2014,First Class,DM-13525,Corporate,32137,OFF-BI-10001787,9.81,5,3.3354,,
5439,CA-2014-103317,7-5-2014,7-8-2014,First Class,DM-13525,Corporate,32137,FUR-FU-10003192,213.216,3,65.7416,,
6733,CA-2014-120096,7-4-2014,7-7-2014,First Class,KE-16420,Corporate,80013,OFF-PA-10001977,177.536,4,28.8496,,
6734,CA-2014-120096,7-4-2014,7-7-2014,First Class,KE-16420,Corporate,80013,OFF-AP-10000692,32.432,2,14.5944,,
7162,CA-2014-138709,7-4-2014,7-9-2014,Standard Class,MS-17770,Consumer,23223,OFF-PA-10004734,21.84,3,3.64,,
7163,CA-2014-138709,7-4-2014,7-9-2014,Standard Class,MS-17770,Consumer,23223,OFF-BI-10000145,15.6,5,1.5912,,
2733,CA-2014-107594,7-2-2014,7-6-2014,Standard Class,EH-13945,Consumer,7060,TEC-PH-10002923,73.98,2,27.0027,,
2734,CA-2014-107594,7-2-2014,7-6-2014,Standard Class,EH-13945,Consumer,7060,OFF-AR-10000716,5.58,1,3.4038,,
716,CA-2014-153150,7-1-2014,7-6-2014,Second Class,Dl-13600,Corporate,98105,OFF-BI-10003355,19.92,5,2.5896,,
1319,CA-2014-160773,7-1-2014,7-5-2014,Standard Class,LW-16825,Corporate,32725,TEC-PH-10004586,575.92,2,251.965,,
1320,CA-2014-160773,7-1-2014,7-5-2014,Standard Class,LW-16825,Corporate,32725,OFF-BI-10000546,5.184,6,1.4688,,
1414,CA-2014-146640,6-30-2014,7-5-2014,Standard Class,HA-14905,Consumer,10024,OFF-BI-10002867,334.768,7,32.2812,,
2690,CA-2014-123064,6-30-2014,7-2-2014,First Class,RA-19915,Consumer,60653,OFF-AR-10004582,5.248,4,0.902,,
3148,CA-2014-109218,6-30-2014,7-3-2014,Second Class,AR-10825,Corporate,90004,OFF-AR-10001374,32.4,5,4.4064,,
4502,CA-2014-116757,6-30-2014,7-4-2014,Standard Class,MS-17980,Corporate,77095,OFF-PA-10002005,25.92,5,3.3696,,
4503,CA-2014-116757,6-30-2014,7-4-2014,Standard Class,MS-17980,Corporate,77095,OFF-FA-10002815,21.312,6,2.3532,,
5153,US-2014-121566,6-30-2014,7-6-2014,Standard Class,CS-11860,Consumer,10011,OFF-BI-10004528,2.688,1,1.848,,
5154,US-2014-121566,6-30-2014,7-6-2014,Standard Class,CS-11860,Consumer,10011,OFF-AR-10001026,6.6,3,1.232,,
8397,CA-2014-152254,6-30-2014,6-30-2014,Same Day,BD-11620,Consumer,28403,OFF-PA-10001144,310.688,7,28.8496,,
777,CA-2014-165974,6-29-2014,7-6-2014,Standard Class,DL-12865,Consumer,45231,OFF-AR-10003405,32.76,7,4.1535,,
5736,CA-2014-111773,6-29-2014,7-3-2014,Standard Class,JK-15625,Consumer,10024,OFF-BI-10000174,13.92,3,3.016,,
818,CA-2014-140858,6-28-2014,7-2-2014,Standard Class,CA-12775,Consumer,19140,OFF-PA-10000304,41.472,8,3.3696,,
819,CA-2014-140858,6-28-2014,7-2-2014,Standard Class,CA-12775,Consumer,19140,OFF-BI-10003094,3.168,3,1.8656,,
820,CA-2014-140858,6-28-2014,7-2-2014,Standard Class,CA-12775,Consumer,19140,FUR-CH-10001394,1228.465,5,245.693,,
821,CA-2014-140858,6-28-2014,7-2-2014,Standard Class,CA-12775,Consumer,19140,OFF-BI-10004230,31.086,3,17.9608,,
